#id,name,icon,r1,g1,b1,r2,g2,b2,gltf,ddsd,ddsc,haircutting,
-1,없음,-1,0,0,0,0,0,0,
11400972,타이드 캡틴 레더아머 (나이트),11400640,63,59,51,20,18,15,11400545_F_CLPirate.gltf,11400545_f_clpirate_d.png,11400545_f_clpirate_c.png,0,
11400973,타이드 캡틴 레더아머 (버서커),11400640,63,59,51,20,18,15,11400545_F_CLPirate.gltf,11400545_f_clpirate_d.png,11400545_f_clpirate_c.png,0,
11400974,타이드 캡틴 레더아머 (위자드),11400640,63,59,51,20,18,15,11400545_F_CLPirate.gltf,11400545_f_clpirate_d.png,11400545_f_clpirate_c.png,0,
11400975,타이드 캡틴 레더아머 (프리스트),11400640,63,59,51,20,18,15,11400545_F_CLPirate.gltf,11400545_f_clpirate_d.png,11400545_f_clpirate_c.png,0,
11400976,타이드 캡틴 레더아머 (레인저),11400640,63,59,51,20,18,15,11400545_F_CLPirate.gltf,11400545_f_clpirate_d.png,11400545_f_clpirate_c.png,0,
11400977,타이드 캡틴 레더아머 (헤비거너),11400640,63,59,51,20,18,15,11400545_F_CLPirate.gltf,11400545_f_clpirate_d.png,11400545_f_clpirate_c.png,0,
11400978,타이드 캡틴 레더아머 (시프),11400640,63,59,51,20,18,15,11400545_F_CLPirate.gltf,11400545_f_clpirate_d.png,11400545_f_clpirate_c.png,0,
11400979,타이드 캡틴 레더아머 (어쌔신),11400640,63,59,51,20,18,15,11400545_F_CLPirate.gltf,11400545_f_clpirate_d.png,11400545_f_clpirate_c.png,0,
11400980,타이드 캡틴 레더아머 (룬블레이더),11400640,63,59,51,20,18,15,11400545_F_CLPirate.gltf,11400545_f_clpirate_d.png,11400545_f_clpirate_c.png,0,
11400981,타이드 캡틴 레더아머 (스트라이커),11400640,63,59,51,20,18,15,11400545_F_CLPirate.gltf,11400545_f_clpirate_d.png,11400545_f_clpirate_c.png,0,
11400982,타이드 캡틴 레더아머 (소울바인더),11400640,63,59,51,20,18,15,11400545_F_CLPirate.gltf,11400545_f_clpirate_d.png,11400545_f_clpirate_c.png,0,
11400983,프론티어 수트 (나이트),11400604,63,59,51,20,18,15,11400604_F_CLEmerald.gltf,11400604_f_clemerald_d.png,11400604_f_clemerald_c.png,0,
11400984,프론티어 수트 (버서커),11400604,63,59,51,20,18,15,11400604_F_CLEmerald.gltf,11400604_f_clemerald_d.png,11400604_f_clemerald_c.png,0,
11400985,프론티어 수트 (위자드),11400604,63,59,51,20,18,15,11400604_F_CLEmerald.gltf,11400604_f_clemerald_d.png,11400604_f_clemerald_c.png,0,
11400986,프론티어 수트 (프리스트),11400604,63,59,51,20,18,15,11400604_F_CLEmerald.gltf,11400604_f_clemerald_d.png,11400604_f_clemerald_c.png,0,
11400987,프론티어 수트 (레인저),11400604,63,59,51,20,18,15,11400604_F_CLEmerald.gltf,11400604_f_clemerald_d.png,11400604_f_clemerald_c.png,0,
11400988,프론티어 수트 (헤비거너),11400604,63,59,51,20,18,15,11400604_F_CLEmerald.gltf,11400604_f_clemerald_d.png,11400604_f_clemerald_c.png,0,
11400989,프론티어 수트 (시프),11400604,63,59,51,20,18,15,11400604_F_CLEmerald.gltf,11400604_f_clemerald_d.png,11400604_f_clemerald_c.png,0,
11400990,프론티어 수트 (어쌔신),11400604,63,59,51,20,18,15,11400604_F_CLEmerald.gltf,11400604_f_clemerald_d.png,11400604_f_clemerald_c.png,0,
11400991,프론티어 수트 (룬블레이더),11400604,63,59,51,20,18,15,11400604_F_CLEmerald.gltf,11400604_f_clemerald_d.png,11400604_f_clemerald_c.png,0,
11400992,프론티어 수트 (스트라이커),11400604,63,59,51,20,18,15,11400604_F_CLEmerald.gltf,11400604_f_clemerald_d.png,11400604_f_clemerald_c.png,0,
11400993,프론티어 수트 (소울바인더),11400604,63,59,51,20,18,15,11400604_F_CLEmerald.gltf,11400604_f_clemerald_d.png,11400604_f_clemerald_c.png,0,
11400994,윙드 데몬 엣지 아머 (나이트),11400602,63,59,51,20,18,15,11400602_F_CLDragon.gltf,11400602_c_cldragon_d.png,11400602_c_cldragon_c.png,0,
11400995,윙드 데몬 엣지 아머 (버서커),11400602,63,59,51,20,18,15,11400602_F_CLDragon.gltf,11400602_c_cldragon_d.png,11400602_c_cldragon_c.png,0,
11400996,윙드 데몬 엣지 아머 (위자드),11400602,63,59,51,20,18,15,11400602_F_CLDragon.gltf,11400602_c_cldragon_d.png,11400602_c_cldragon_c.png,0,
11400997,윙드 데몬 엣지 아머 (프리스트),11400602,63,59,51,20,18,15,11400602_F_CLDragon.gltf,11400602_c_cldragon_d.png,11400602_c_cldragon_c.png,0,
11400998,윙드 데몬 엣지 아머 (레인저),11400602,63,59,51,20,18,15,11400602_F_CLDragon.gltf,11400602_c_cldragon_d.png,11400602_c_cldragon_c.png,0,
11400999,윙드 데몬 엣지 아머 (헤비거너),11400602,63,59,51,20,18,15,11400602_F_CLDragon.gltf,11400602_c_cldragon_d.png,11400602_c_cldragon_c.png,0,
11401000,윙드 데몬 엣지 아머 (시프),11400602,63,59,51,20,18,15,11400602_F_CLDragon.gltf,11400602_c_cldragon_d.png,11400602_c_cldragon_c.png,0,
11401001,윙드 데몬 엣지 아머 (어쌔신),11400602,63,59,51,20,18,15,11400602_F_CLDragon.gltf,11400602_c_cldragon_d.png,11400602_c_cldragon_c.png,0,
11401002,윙드 데몬 엣지 아머 (룬블레이더),11400602,63,59,51,20,18,15,11400602_F_CLDragon.gltf,11400602_c_cldragon_d.png,11400602_c_cldragon_c.png,0,
11401003,윙드 데몬 엣지 아머 (스트라이커),11400602,63,59,51,20,18,15,11400602_F_CLDragon.gltf,11400602_c_cldragon_d.png,11400602_c_cldragon_c.png,0,
11401004,윙드 데몬 엣지 아머 (소울바인더),11400602,63,59,51,20,18,15,11400602_F_CLDragon.gltf,11400602_c_cldragon_d.png,11400602_c_cldragon_c.png,0,
11401005,베히모스 스킨 코트 (나이트),11400888,63,59,51,20,18,15,11400888_F_CLVehement.gltf,11400888_f_clvehement_d.png,11400888_c_clvehement_c.png,0,
11401006,베히모스 스킨 코트 (버서커),11400888,63,59,51,20,18,15,11400888_F_CLVehement.gltf,11400888_f_clvehement_d.png,11400888_c_clvehement_c.png,0,
11401007,베히모스 스킨 코트 (위자드),11400888,63,59,51,20,18,15,11400888_F_CLVehement.gltf,11400888_f_clvehement_d.png,11400888_c_clvehement_c.png,0,
11401008,베히모스 스킨 코트 (프리스트),11400888,63,59,51,20,18,15,11400888_F_CLVehement.gltf,11400888_f_clvehement_d.png,11400888_c_clvehement_c.png,0,
11401009,베히모스 스킨 코트 (레인저),11400888,63,59,51,20,18,15,11400888_F_CLVehement.gltf,11400888_f_clvehement_d.png,11400888_c_clvehement_c.png,0,
11401010,베히모스 스킨 코트 (헤비거너),11400888,63,59,51,20,18,15,11400888_F_CLVehement.gltf,11400888_f_clvehement_d.png,11400888_c_clvehement_c.png,0,
11401011,베히모스 스킨 코트 (시프),11400888,63,59,51,20,18,15,11400888_F_CLVehement.gltf,11400888_f_clvehement_d.png,11400888_c_clvehement_c.png,0,
11401012,베히모스 스킨 코트 (어쌔신),11400888,63,59,51,20,18,15,11400888_F_CLVehement.gltf,11400888_f_clvehement_d.png,11400888_c_clvehement_c.png,0,
11401013,베히모스 스킨 코트 (룬블레이더),11400888,63,59,51,20,18,15,11400888_F_CLVehement.gltf,11400888_f_clvehement_d.png,11400888_c_clvehement_c.png,0,
11401014,베히모스 스킨 코트 (스트라이커),11400888,63,59,51,20,18,15,11400888_F_CLVehement.gltf,11400888_f_clvehement_d.png,11400888_c_clvehement_c.png,0,
11401015,베히모스 스킨 코트 (소울바인더),11400888,63,59,51,20,18,15,11400888_F_CLVehement.gltf,11400888_f_clvehement_d.png,11400888_c_clvehement_c.png,0,
11401016,에일리온 체스트 가드 (나이트),11400770,63,59,51,20,18,15,11400770_F_CLReverseRaidA02.gltf,11400770_c_clreverseraida02_d.png,11400770_c_clreverseraida02_c.png,0,
11401017,에일리온 체스트 가드 (버서커),11400770,63,59,51,20,18,15,11400770_F_CLReverseRaidA02.gltf,11400770_c_clreverseraida02_d.png,11400770_c_clreverseraida02_c.png,0,
11401018,에일리온 체스트 가드 (위자드),11400770,63,59,51,20,18,15,11400770_F_CLReverseRaidA02.gltf,11400770_c_clreverseraida02_d.png,11400770_c_clreverseraida02_c.png,0,
11401019,에일리온 체스트 가드 (프리스트),11400770,63,59,51,20,18,15,11400770_F_CLReverseRaidA02.gltf,11400770_c_clreverseraida02_d.png,11400770_c_clreverseraida02_c.png,0,
11401020,에일리온 체스트 가드 (레인저),11400770,63,59,51,20,18,15,11400770_F_CLReverseRaidA02.gltf,11400770_c_clreverseraida02_d.png,11400770_c_clreverseraida02_c.png,0,
11401021,에일리온 체스트 가드 (헤비거너),11400770,63,59,51,20,18,15,11400770_F_CLReverseRaidA02.gltf,11400770_c_clreverseraida02_d.png,11400770_c_clreverseraida02_c.png,0,
11401022,에일리온 체스트 가드 (시프),11400770,63,59,51,20,18,15,11400770_F_CLReverseRaidA02.gltf,11400770_c_clreverseraida02_d.png,11400770_c_clreverseraida02_c.png,0,
11401023,에일리온 체스트 가드 (어쌔신),11400770,63,59,51,20,18,15,11400770_F_CLReverseRaidA02.gltf,11400770_c_clreverseraida02_d.png,11400770_c_clreverseraida02_c.png,0,
11401024,에일리온 체스트 가드 (룬블레이더),11400770,63,59,51,20,18,15,11400770_F_CLReverseRaidA02.gltf,11400770_c_clreverseraida02_d.png,11400770_c_clreverseraida02_c.png,0,
11401025,에일리온 체스트 가드 (스트라이커),11400770,63,59,51,20,18,15,11400770_F_CLReverseRaidA02.gltf,11400770_c_clreverseraida02_d.png,11400770_c_clreverseraida02_c.png,0,
11401026,에일리온 체스트 가드 (소울바인더),11400770,63,59,51,20,18,15,11400770_F_CLReverseRaidA02.gltf,11400770_c_clreverseraida02_d.png,11400770_c_clreverseraida02_c.png,0,
11401027,블랙 뱅가드 플레이트 (나이트),11400552,63,59,51,20,18,15,11400552_F_CLDarkSteel.gltf,11400552_c_cldarksteel_d.png,11400552_c_cldarksteel_c.png,0,
11401028,블랙 뱅가드 플레이트 (버서커),11400552,63,59,51,20,18,15,11400552_F_CLDarkSteel.gltf,11400552_c_cldarksteel_d.png,11400552_c_cldarksteel_c.png,0,
11401029,블랙 뱅가드 플레이트 (위자드),11400552,63,59,51,20,18,15,11400552_F_CLDarkSteel.gltf,11400552_c_cldarksteel_d.png,11400552_c_cldarksteel_c.png,0,
11401030,블랙 뱅가드 플레이트 (프리스트),11400552,63,59,51,20,18,15,11400552_F_CLDarkSteel.gltf,11400552_c_cldarksteel_d.png,11400552_c_cldarksteel_c.png,0,
11401031,블랙 뱅가드 플레이트 (레인저),11400552,63,59,51,20,18,15,11400552_F_CLDarkSteel.gltf,11400552_c_cldarksteel_d.png,11400552_c_cldarksteel_c.png,0,
11401032,블랙 뱅가드 플레이트 (헤비거너),11400552,63,59,51,20,18,15,11400552_F_CLDarkSteel.gltf,11400552_c_cldarksteel_d.png,11400552_c_cldarksteel_c.png,0,
11401033,블랙 뱅가드 플레이트 (시프),11400552,63,59,51,20,18,15,11400552_F_CLDarkSteel.gltf,11400552_c_cldarksteel_d.png,11400552_c_cldarksteel_c.png,0,
11401034,블랙 뱅가드 플레이트 (어쌔신),11400552,63,59,51,20,18,15,11400552_F_CLDarkSteel.gltf,11400552_c_cldarksteel_d.png,11400552_c_cldarksteel_c.png,0,
11401035,블랙 뱅가드 플레이트 (룬블레이더),11400552,63,59,51,20,18,15,11400552_F_CLDarkSteel.gltf,11400552_c_cldarksteel_d.png,11400552_c_cldarksteel_c.png,0,
11401036,블랙 뱅가드 플레이트 (스트라이커),11400552,63,59,51,20,18,15,11400552_F_CLDarkSteel.gltf,11400552_c_cldarksteel_d.png,11400552_c_cldarksteel_c.png,0,
11401037,블랙 뱅가드 플레이트 (소울바인더),11400552,63,59,51,20,18,15,11400552_F_CLDarkSteel.gltf,11400552_c_cldarksteel_d.png,11400552_c_cldarksteel_c.png,0,
11401038,블랙퓨리티 시니스터 코트 (나이트),11400971,63,59,51,20,18,15,11400971_F_CLDarkTutor.gltf,11400971_c_cldarktutor_d.png,11400971_c_cldarktutor_c.png,0,
11401039,블랙퓨리티 시니스터 코트 (버서커),11400971,63,59,51,20,18,15,11400971_F_CLDarkTutor.gltf,11400971_c_cldarktutor_d.png,11400971_c_cldarktutor_c.png,0,
11401040,블랙퓨리티 시니스터 코트 (위자드),11400971,63,59,51,20,18,15,11400971_F_CLDarkTutor.gltf,11400971_c_cldarktutor_d.png,11400971_c_cldarktutor_c.png,0,
11401041,블랙퓨리티 시니스터 코트 (프리스트),11400971,63,59,51,20,18,15,11400971_F_CLDarkTutor.gltf,11400971_c_cldarktutor_d.png,11400971_c_cldarktutor_c.png,0,
11401042,블랙퓨리티 시니스터 코트 (레인저),11400971,63,59,51,20,18,15,11400971_F_CLDarkTutor.gltf,11400971_c_cldarktutor_d.png,11400971_c_cldarktutor_c.png,0,
11401043,블랙퓨리티 시니스터 코트 (헤비거너),11400971,63,59,51,20,18,15,11400971_F_CLDarkTutor.gltf,11400971_c_cldarktutor_d.png,11400971_c_cldarktutor_c.png,0,
11401044,블랙퓨리티 시니스터 코트 (시프),11400971,63,59,51,20,18,15,11400971_F_CLDarkTutor.gltf,11400971_c_cldarktutor_d.png,11400971_c_cldarktutor_c.png,0,
11401045,블랙퓨리티 시니스터 코트 (어쌔신),11400971,63,59,51,20,18,15,11400971_F_CLDarkTutor.gltf,11400971_c_cldarktutor_d.png,11400971_c_cldarktutor_c.png,0,
11401046,블랙퓨리티 시니스터 코트 (룬블레이더),11400971,63,59,51,20,18,15,11400971_F_CLDarkTutor.gltf,11400971_c_cldarktutor_d.png,11400971_c_cldarktutor_c.png,0,
11401047,블랙퓨리티 시니스터 코트 (스트라이커),11400971,63,59,51,20,18,15,11400971_F_CLDarkTutor.gltf,11400971_c_cldarktutor_d.png,11400971_c_cldarktutor_c.png,0,
11401048,블랙퓨리티 시니스터 코트 (소울바인더),11400971,63,59,51,20,18,15,11400971_F_CLDarkTutor.gltf,11400971_c_cldarktutor_d.png,11400971_c_cldarktutor_c.png,0,
11401061,3주년 해피데이 티셔츠,11401061,63,59,51,20,18,15,11401061_F_Event001.gltf,11401061_f_event001_d.png,11401061_f_event001_d.png,0,
11401063,유치원 상의 (남),11400028,180,165,248,108,96,176,01400001_M_Preschool.gltf,01400001_m_preschool_d.png,01400001_m_preschool_c.png,0,
11401064,유치원 상의 (여),11400029,180,165,248,108,96,176,01400002_F_Preschool.gltf,01400002_f_preschool_d.png,01400002_f_preschool_c.png,0,
11401065,찾아라 나의 반쪽 티셔츠 LO,11401065,255,168,203,205,86,106,11401065_F_Event003.gltf,11401065_c_event003_d.png,11401065_f_event003_c.png,0,
11401066,찾아라 나의 반쪽 티셔츠 VE,11401066,255,168,203,205,86,106,11401066_F_Event004.gltf,11401065_c_event003_d.png,11401066_f_event004_c.png,0,
11401067,엘리트 어드벤쳐 배틀 코트 (나이트),11409997,63,59,51,20,18,15,11400003_F_CLSilverOrihalcon.gltf,11400003_f_clsilverorihalcon_d.png,11400003_f_clsilverorihalcon_d.png,0,
11401068,엘리트 어드벤쳐 배틀 코트 (버서커),11409997,63,59,51,20,18,15,11400003_F_CLSilverOrihalcon.gltf,11400003_f_clsilverorihalcon_d.png,11400003_f_clsilverorihalcon_d.png,0,
11401069,엘리트 어드벤쳐 배틀 코트 (룬블레이더),11409997,63,59,51,20,18,15,11400003_F_CLSilverOrihalcon.gltf,11400003_f_clsilverorihalcon_d.png,11400003_f_clsilverorihalcon_d.png,0,
11401070,엘리트 어드벤쳐 마샬 셔츠 (스트라이커),11400466,63,59,51,20,18,15,11400466_F_CLFighter07.gltf,11400466_c_clfighter07_d.png,11400466_f_clfighter07_c.png,0,
11401071,엘리트 어드벤쳐 마샬 셔츠 (소울바인더),11400466,63,59,51,20,18,15,11400466_F_CLFighter07.gltf,11400466_c_clfighter07_d.png,11400466_f_clfighter07_c.png,0,
11401072,베이직 꽈배기 니트와 점퍼 (남),11401072,76,105,181,23,40,79,11401072_M_CLTwistedKnitJumper.gltf,11401072_c_cltwistedknitjumper_d.png,11401072_c_cltwistedknitjumper_c.png,0,
11401073,베이직 꽈배기 니트와 점퍼 (여),11401073,76,105,181,23,40,79,11401073_F_CLTwistedKnitJumper.gltf,11401072_c_cltwistedknitjumper_d.png,11401072_c_cltwistedknitjumper_c.png,0,
11401074,레이어드 후드 (남),11401074,170,47,47,96,19,19,11401074_M_CLLayeredHood.gltf,11401074_c_cllayeredhood_d.png,11401074_c_cllayeredhood_c.png,0,
11401075,레이어드 후드 (여),11401075,170,47,47,96,19,19,11401075_F_CLLayeredHood.gltf,11401074_c_cllayeredhood_d.png,11401074_c_cllayeredhood_c.png,0,
11401077,디자인 티셔츠 (남),11400024,63,59,51,20,18,15,01400009_M_UGC01.gltf,01400009_m_ugc01_d.png,01400009_m_ugc01_d.png,0,
11401078,디자인 티셔츠 (여),11400025,63,59,51,20,18,15,01400010_F_UGC01.gltf,01400010_f_ugc01_d.png,01400010_f_ugc01_d.png,0,
11401086,안티크 에라곤 아머 (나이트),11400900,63,59,51,20,18,15,11400900_F_CLDarkStream.gltf,11400900_c_cldarkstream_d.png,11400900_c_cldarkstream_d.png,0,
11401087,안티크 에라곤 아머 (버서커),11400900,63,59,51,20,18,15,11400900_F_CLDarkStream.gltf,11400900_c_cldarkstream_d.png,11400900_c_cldarkstream_d.png,0,
11401088,안티크 에라곤 아머 (위자드),11400900,63,59,51,20,18,15,11400900_F_CLDarkStream.gltf,11400900_c_cldarkstream_d.png,11400900_c_cldarkstream_d.png,0,
11401089,안티크 에라곤 아머 (프리스트),11400900,63,59,51,20,18,15,11400900_F_CLDarkStream.gltf,11400900_c_cldarkstream_d.png,11400900_c_cldarkstream_d.png,0,
11401090,안티크 에라곤 아머 (레인저),11400900,63,59,51,20,18,15,11400900_F_CLDarkStream.gltf,11400900_c_cldarkstream_d.png,11400900_c_cldarkstream_d.png,0,
11401091,안티크 에라곤 아머 (헤비거너),11400900,63,59,51,20,18,15,11400900_F_CLDarkStream.gltf,11400900_c_cldarkstream_d.png,11400900_c_cldarkstream_d.png,0,
11401092,안티크 에라곤 아머 (시프),11400900,63,59,51,20,18,15,11400900_F_CLDarkStream.gltf,11400900_c_cldarkstream_d.png,11400900_c_cldarkstream_d.png,0,
11401093,안티크 에라곤 아머 (어쌔신),11400900,63,59,51,20,18,15,11400900_F_CLDarkStream.gltf,11400900_c_cldarkstream_d.png,11400900_c_cldarkstream_d.png,0,
11401094,안티크 에라곤 아머 (룬블레이더),11400900,63,59,51,20,18,15,11400900_F_CLDarkStream.gltf,11400900_c_cldarkstream_d.png,11400900_c_cldarkstream_d.png,0,
11401095,안티크 에라곤 아머 (스트라이커),11400900,63,59,51,20,18,15,11400900_F_CLDarkStream.gltf,11400900_c_cldarkstream_d.png,11400900_c_cldarkstream_d.png,0,
11401096,안티크 에라곤 아머 (소울바인더),11400900,63,59,51,20,18,15,11400900_F_CLDarkStream.gltf,11400900_c_cldarkstream_d.png,11400900_c_cldarkstream_d.png,0,
11401097,타이렌 컴뱃 베스트 (나이트),11400891,63,59,51,20,18,15,11400891_F_CLGiganTikaA01.gltf,11400891_c_clgigantikaa01_d.png,11400891_c_clgigantikaa01_c.png,0,
11401098,타이렌 컴뱃 베스트 (버서커),11400891,63,59,51,20,18,15,11400891_F_CLGiganTikaA01.gltf,11400891_c_clgigantikaa01_d.png,11400891_c_clgigantikaa01_c.png,0,
11401099,타이렌 컴뱃 베스트 (위자드),11400891,63,59,51,20,18,15,11400891_F_CLGiganTikaA01.gltf,11400891_c_clgigantikaa01_d.png,11400891_c_clgigantikaa01_c.png,0,
11401100,타이렌 컴뱃 베스트 (프리스트),11400891,63,59,51,20,18,15,11400891_F_CLGiganTikaA01.gltf,11400891_c_clgigantikaa01_d.png,11400891_c_clgigantikaa01_c.png,0,
11401101,타이렌 컴뱃 베스트 (레인저),11400891,63,59,51,20,18,15,11400891_F_CLGiganTikaA01.gltf,11400891_c_clgigantikaa01_d.png,11400891_c_clgigantikaa01_c.png,0,
11401102,타이렌 컴뱃 베스트 (헤비거너),11400891,63,59,51,20,18,15,11400891_F_CLGiganTikaA01.gltf,11400891_c_clgigantikaa01_d.png,11400891_c_clgigantikaa01_c.png,0,
11401103,타이렌 컴뱃 베스트 (시프),11400891,63,59,51,20,18,15,11400891_F_CLGiganTikaA01.gltf,11400891_c_clgigantikaa01_d.png,11400891_c_clgigantikaa01_c.png,0,
11401104,타이렌 컴뱃 베스트 (어쌔신),11400891,63,59,51,20,18,15,11400891_F_CLGiganTikaA01.gltf,11400891_c_clgigantikaa01_d.png,11400891_c_clgigantikaa01_c.png,0,
11401105,타이렌 컴뱃 베스트 (룬블레이더),11400891,63,59,51,20,18,15,11400891_F_CLGiganTikaA01.gltf,11400891_c_clgigantikaa01_d.png,11400891_c_clgigantikaa01_c.png,0,
11401106,타이렌 컴뱃 베스트 (스트라이커),11400891,63,59,51,20,18,15,11400891_F_CLGiganTikaA01.gltf,11400891_c_clgigantikaa01_d.png,11400891_c_clgigantikaa01_c.png,0,
11401107,타이렌 컴뱃 베스트 (소울바인더),11400891,63,59,51,20,18,15,11400891_F_CLGiganTikaA01.gltf,11400891_c_clgigantikaa01_d.png,11400891_c_clgigantikaa01_c.png,0,
11401119,타이렌 커맨더 컴뱃 베스트 (나이트),11400892,63,59,51,20,18,15,11400892_F_CLGiganTikaA02.gltf,11400892_c_clgigantikaa02_d.png,11400892_c_clgigantikaa02_c.png,0,
11401120,타이렌 커맨더 컴뱃 베스트 (버서커),11400892,63,59,51,20,18,15,11400892_F_CLGiganTikaA02.gltf,11400892_c_clgigantikaa02_d.png,11400892_c_clgigantikaa02_c.png,0,
11401121,타이렌 커맨더 컴뱃 베스트 (위자드),11400892,63,59,51,20,18,15,11400892_F_CLGiganTikaA02.gltf,11400892_c_clgigantikaa02_d.png,11400892_c_clgigantikaa02_c.png,0,
11401122,타이렌 커맨더 컴뱃 베스트 (프리스트),11400892,63,59,51,20,18,15,11400892_F_CLGiganTikaA02.gltf,11400892_c_clgigantikaa02_d.png,11400892_c_clgigantikaa02_c.png,0,
11401123,타이렌 커맨더 컴뱃 베스트 (레인저),11400892,63,59,51,20,18,15,11400892_F_CLGiganTikaA02.gltf,11400892_c_clgigantikaa02_d.png,11400892_c_clgigantikaa02_c.png,0,
11401124,타이렌 커맨더 컴뱃 베스트 (헤비거너),11400892,63,59,51,20,18,15,11400892_F_CLGiganTikaA02.gltf,11400892_c_clgigantikaa02_d.png,11400892_c_clgigantikaa02_c.png,0,
11401125,타이렌 커맨더 컴뱃 베스트 (시프),11400892,63,59,51,20,18,15,11400892_F_CLGiganTikaA02.gltf,11400892_c_clgigantikaa02_d.png,11400892_c_clgigantikaa02_c.png,0,
11401126,타이렌 커맨더 컴뱃 베스트 (어쌔신),11400892,63,59,51,20,18,15,11400892_F_CLGiganTikaA02.gltf,11400892_c_clgigantikaa02_d.png,11400892_c_clgigantikaa02_c.png,0,
11401127,타이렌 커맨더 컴뱃 베스트 (룬블레이더),11400892,63,59,51,20,18,15,11400892_F_CLGiganTikaA02.gltf,11400892_c_clgigantikaa02_d.png,11400892_c_clgigantikaa02_c.png,0,
11401128,타이렌 커맨더 컴뱃 베스트 (스트라이커),11400892,63,59,51,20,18,15,11400892_F_CLGiganTikaA02.gltf,11400892_c_clgigantikaa02_d.png,11400892_c_clgigantikaa02_c.png,0,
11401129,타이렌 커맨더 컴뱃 베스트 (소울바인더),11400892,63,59,51,20,18,15,11400892_F_CLGiganTikaA02.gltf,11400892_c_clgigantikaa02_d.png,11400892_c_clgigantikaa02_c.png,0,
11401130,안티크 인페누크 코트 (나이트),11400939,63,59,51,20,18,15,11400939_F_CLBalrogB02.gltf,11400939_c_clbalrogb02_d.png,11400939_c_clbalrogb02_c.png,0,
11401131,안티크 인페누크 코트 (버서커),11400939,63,59,51,20,18,15,11400939_F_CLBalrogB02.gltf,11400939_c_clbalrogb02_d.png,11400939_c_clbalrogb02_c.png,0,
11401132,안티크 인페누크 코트 (위자드),11400939,63,59,51,20,18,15,11400939_F_CLBalrogB02.gltf,11400939_c_clbalrogb02_d.png,11400939_c_clbalrogb02_c.png,0,
11401133,안티크 인페누크 코트 (프리스트),11400939,63,59,51,20,18,15,11400939_F_CLBalrogB02.gltf,11400939_c_clbalrogb02_d.png,11400939_c_clbalrogb02_c.png,0,
11401134,안티크 인페누크 코트 (레인저),11400939,63,59,51,20,18,15,11400939_F_CLBalrogB02.gltf,11400939_c_clbalrogb02_d.png,11400939_c_clbalrogb02_c.png,0,
11401135,안티크 인페누크 코트 (헤비거너),11400939,63,59,51,20,18,15,11400939_F_CLBalrogB02.gltf,11400939_c_clbalrogb02_d.png,11400939_c_clbalrogb02_c.png,0,
11401136,안티크 인페누크 코트 (시프),11400939,63,59,51,20,18,15,11400939_F_CLBalrogB02.gltf,11400939_c_clbalrogb02_d.png,11400939_c_clbalrogb02_c.png,0,
11401137,안티크 인페누크 코트 (어쌔신),11400939,63,59,51,20,18,15,11400939_F_CLBalrogB02.gltf,11400939_c_clbalrogb02_d.png,11400939_c_clbalrogb02_c.png,0,
11401138,안티크 인페누크 코트 (룬블레이더),11400939,63,59,51,20,18,15,11400939_F_CLBalrogB02.gltf,11400939_c_clbalrogb02_d.png,11400939_c_clbalrogb02_c.png,0,
11401139,안티크 인페누크 코트 (스트라이커),11400939,63,59,51,20,18,15,11400939_F_CLBalrogB02.gltf,11400939_c_clbalrogb02_d.png,11400939_c_clbalrogb02_c.png,0,
11401140,안티크 인페누크 코트 (소울바인더),11400939,63,59,51,20,18,15,11400939_F_CLBalrogB02.gltf,11400939_c_clbalrogb02_d.png,11400939_c_clbalrogb02_c.png,0,
11401141,파이어 프리즘 코트 (나이트),11401084,63,59,51,20,18,15,11401084_F_CLFirePrism.gltf,11401084_c_clfireprism_d.png,11401084_c_clfireprism_c.png,0,
11401142,파이어 프리즘 코트 (버서커),11401084,63,59,51,20,18,15,11401084_F_CLFirePrism.gltf,11401084_c_clfireprism_d.png,11401084_c_clfireprism_c.png,0,
11401143,파이어 프리즘 코트 (위자드),11401084,63,59,51,20,18,15,11401084_F_CLFirePrism.gltf,11401084_c_clfireprism_d.png,11401084_c_clfireprism_c.png,0,
11401144,파이어 프리즘 코트 (프리스트),11401084,63,59,51,20,18,15,11401084_F_CLFirePrism.gltf,11401084_c_clfireprism_d.png,11401084_c_clfireprism_c.png,0,
11401145,파이어 프리즘 코트 (레인저),11401084,63,59,51,20,18,15,11401084_F_CLFirePrism.gltf,11401084_c_clfireprism_d.png,11401084_c_clfireprism_c.png,0,
11401146,파이어 프리즘 코트 (헤비거너),11401084,63,59,51,20,18,15,11401084_F_CLFirePrism.gltf,11401084_c_clfireprism_d.png,11401084_c_clfireprism_c.png,0,
11401147,파이어 프리즘 코트 (시프),11401084,63,59,51,20,18,15,11401084_F_CLFirePrism.gltf,11401084_c_clfireprism_d.png,11401084_c_clfireprism_c.png,0,
11401148,파이어 프리즘 코트 (어쌔신),11401084,63,59,51,20,18,15,11401084_F_CLFirePrism.gltf,11401084_c_clfireprism_d.png,11401084_c_clfireprism_c.png,0,
11401149,파이어 프리즘 코트 (룬블레이더),11401084,63,59,51,20,18,15,11401084_F_CLFirePrism.gltf,11401084_c_clfireprism_d.png,11401084_c_clfireprism_c.png,0,
11401150,파이어 프리즘 코트 (스트라이커),11401084,63,59,51,20,18,15,11401084_F_CLFirePrism.gltf,11401084_c_clfireprism_d.png,11401084_c_clfireprism_c.png,0,
